Site,Date,Lat,Lon,Temp1,Temp7,Temp30,MaxT1,MaxT7,MaxT30,MinT1,MinT7,MinT30
MILIADA,31/01/2021,40.371,23.61207,7.33,5.96,6.09,11.18,12.5,15.57,4.05,-1.5,-7.81
MORNOS_DW,2/5/2018,38.38779312,21.86056299,20.62,20.06,17.18,27.6,27.64,27.64,12.76,12.76,6.14
MORNOS_DW,18/04/2019,38.38779312,21.86056299,12.16,11.86,11.46,16.23,16.97,19.23,8.55,6.05,4.16
MORNOS_DW,17/04/2021,38.38779312,21.86056299,11.88,11.75,10.64,16.4,18.48,21.64,5.61,4.77,2.38
MORNOS_DW,28/08/2018,38.38779312,21.86056299,22.3,24.9,25.73,25.93,31.25,32.16,19.51,18.99,18.16
MORNOS_DW,22/07/2019,38.38779312,21.86056299,26.64,23.72,25.86,31.45,31.45,36.32,20.85,17.86,17.86
MORNOS_DW,10/7/2020,38.38779312,21.86056299,25.3,26.29,23.48,30.28,33.29,34.27,20.4,20.4,15.04
MORNOS_DW,3/7/2021,38.38779312,21.86056299,25.34,28.41,24.06,30.21,36.48,36.48,20.65,20.65,13.69
MORNOS_MD,2/5/2018,38.5115094,22.07488331,18.28,17.29,14.66,24.23,24.23,24.27,11.39,9.27,3.68
MORNOS_MD,19/04/2019,38.5115094,22.07488331,8.05,8.69,8.41,14.14,14.65,16.9,2.44,2.44,1.23
MORNOS_MD,18/04/2021,38.5115094,22.07488331,10.62,9.74,7.93,15.36,17.51,18.58,6.52,1.92,-1.09
MORNOS_MD,29/08/2018,38.5115094,22.07488331,19.99,21.29,22.23,23.68,26.98,28.52,16.42,16.13,15.74
MORNOS_MD,22/07/2019,38.5115094,22.07488331,22.77,20.23,22.74,27.89,27.89,32.45,15.84,14.9,14.9
MORNOS_MD,10/7/2020,38.5115094,22.07488331,21.69,22.87,20.96,26.44,30.32,31.89,17.12,17.07,12.58
MORNOS_MD,4/7/2021,38.5115094,22.07488331,22.41,25.38,21.71,26.67,34.16,34.26,17.79,17.68,10.24
MORNOS_UP,3/5/2018,38.59817635,22.18833483,15.67,14.7,12.53,19.66,20.81,21.56,11.57,7.38,2.13
MORNOS_UP,29/08/2018,38.59817635,22.18833483,16.72,17.87,18.58,20.33,23.32,25.4,13.68,11.68,11.68
MOURA,8/7/2021,39.84935863,21.07062622,23.39,20.92,19.13,29.36,29.36,31.03,18.09,14.76,5.51
MUSELAS,30/05/2018,35.34360292,24.3189929,19.14,19.88,20.17,21.28,27.96,28.79,16.87,16.2,12.91
MUSELAS,24/07/2018,35.34360292,24.3189929,30.38,27.39,24.95,35.23,35.23,35.23,25.33,21.29,17.74
MYLOPOTAMOS,1/3/2018,39.21222,26.27972,9.81,9.58,10.62,12.57,14.07,15.56,6.19,4.84,4.84
MYLU,20/05/2018,40.083198,23.866332,21,20.32,18.67,22.74,23.37,23.37,18.87,16.37,12.58
N_KIOS,30/04/2018,37.59361844,22.7448671,20.4,21.14,17.5,25.89,30.34,30.34,13.8,10,7.13
NEDA,15/04/2021,37.39482165,21.74479632,13.12,11.52,11.26,17.36,18.28,20.1,9.29,4.25,3.56
NEDON,15/04/2019,37.04948333,22.11997222,11.13,11.74,11.11,14.23,17.22,18.06,8.73,7.97,4.41
NESTOS_MD,19/05/2018,41.08417,24.77134,19.42,18.05,18.22,23.49,23.49,25.53,13.28,11.68,7.86
NESTOS_MD,7/5/2019,41.08417,24.77134,14.67,14.54,12.7,17.67,18.69,19.77,9.49,8.33,3.05
NESTOS_MD,12/5/2020,41.08417,24.77134,16.87,15.11,13.42,20.6,20.6,20.6,12.27,8.2,3.35
NESTOS_MD,9/5/2021,41.08417,24.77134,17.68,18.27,13.32,23.06,24.38,24.38,11.8,11.8,0.47
NESTOS_MD,24/09/2018,41.08417,24.77134,21.57,20.68,22.74,27.06,27.06,32,14.92,13.34,13.34
NESTOS_MD,22/09/2019,41.08417,24.77134,16.7,20.75,23.85,21.11,27.45,32.77,13.44,13.44,13.44
NESTOS_MD,5/9/2020,41.08417,24.77134,24.29,25.58,25.11,28.32,32.14,32.14,20.49,17.16,17.16
NESTOS_MD,3/9/2021,41.08417,24.77134,20.67,23.4,25.24,24.49,30.47,32.36,16.16,16.16,16.16
OINOUS,13/04/2019,37.10995128,22.4468245,12.73,10.93,9.8,17.2,17.28,18.5,8.98,6.62,1.41
OINOUS,19/07/2019,37.10995128,22.4468245,22.44,21.97,24.93,27.61,28.88,37.34,16.26,16.26,16.26
OLYMPIA,12/5/2020,37.63420888,21.64196385,21.79,17.25,15.8,28.39,28.39,28.39,13.27,9.74,7.8
OLYMPIA,17/04/2021,37.63420888,21.64196385,14.68,12.52,11.94,20.4,20.4,20.71,7.69,5.68,3.89
OLYMPIA,26/08/2018,37.63420888,21.64196385,24.52,26.45,26.32,28.04,33.82,33.82,21.03,20.88,20.19
OLYMPIA,19/07/2019,37.63420888,21.64196385,24.03,23.65,26,27.31,28.96,34.52,19.82,18.23,18.23
OLYMPIA,3/7/2020,37.63420888,21.64196385,27.41,26.24,22.44,33.38,33.77,33.77,22.08,19.09,13.49
OLYMPIA,5/7/2021,37.63420888,21.64196385,25.59,27.56,24.64,30.43,37.42,37.61,20.84,20.32,15.1
OMOLIO_DW,25/08/2018,39.9030699,22.6376322,23.46,24.21,23.76,26.4,28.38,28.38,20.28,19.46,19.11
OMOLIO_DW,23/08/2019,39.9030699,22.6376322,25.6,23.64,24.77,29.24,29.24,30.72,20.74,18.72,18.62
OMOLIO_DW,21/08/2020,39.9030699,22.6376322,24.14,23.8,24.66,27.25,27.53,31.08,20.6,19.6,19.16
OMOLIO_DW,19/07/2021,39.9030699,22.6376322,23.48,25.99,25.62,25.58,30.24,32.04,21.48,21.48,18.94
OXTHIA,20/04/2021,38.62247778,21.25582222,12.34,13.68,12.2,14.9,22.4,22.4,9.85,7.35,4.8
OXTHIA,5/7/2021,38.62247778,21.25582222,25.85,27.69,25.01,30,36,36.98,21.42,21.42,15.98
P004,26/08/2018,39.921888,22.701567,23.67,24.73,24.46,25.63,28.28,28.28,21.49,21.47,19.98
P004,20/08/2019,39.921888,22.701567,23.93,24.28,24.84,25.39,29.27,29.27,20.75,19.97,19.96
P004,21/08/2020,39.921888,22.701567,24.21,23.6,24.5,26.21,26.34,29.77,21.68,20.08,19.62
P004,19/07/2021,39.921888,22.701567,23.65,25.72,25.26,25.32,28.78,30.47,21.75,21.75,18.97
P028,25/08/2018,39.891494,22.607448,23.46,24.21,23.76,26.4,28.38,28.38,20.28,19.46,19.11
P028,20/08/2019,39.891494,22.607448,23.64,24.06,24.71,25.81,29.98,30.72,19.88,18.72,18.62
P028,22/08/2020,39.891494,22.607448,24.61,23.75,24.66,27.27,27.27,31.08,21.87,19.6,19.16
P028,19/07/2021,39.891494,22.607448,23.48,25.99,25.62,25.58,30.24,32.04,21.48,21.48,18.94
P061,19/05/2020,39.85137778,22.51186111,22.15,22.09,15.72,25.16,30.8,30.8,18.49,14.1,4.96
P061,26/08/2018,39.85137778,22.51186111,22.3,22.71,22.7,25.58,27.62,27.62,18.64,18.07,17.8
P061,21/08/2019,39.85137778,22.51186111,23.1,22.79,24.08,26.22,29.68,31.8,19.66,16.93,16.93
P073,3/9/2019,39.8069,22.399008,26.38,26.63,27.2,31.26,32.5,34.75,21.92,20.61,18.69
P073,14/07/2021,39.8069,22.399008,29.37,28.57,27.28,33.9,34.23,39.04,23.96,22.37,13.68
P088,3/9/2019,39.78782222,22.38941667,26.38,26.63,27.2,31.26,32.5,34.75,21.92,20.61,18.69
P088,14/07/2021,39.78782222,22.38941667,29.37,28.57,27.28,33.9,34.23,39.04,23.96,22.37,13.68
P266,5/3/2018,39.568569,22.078457,12.47,6.55,6.86,18.17,18.17,18.17,6.97,-1.45,-1.45
P388,4/5/2018,39.639246,21.638741,16.02,18.13,16.2,19.67,26.16,26.88,12.85,9.98,4.22
P388,10/5/2019,39.639246,21.638741,13.08,12.87,12.13,19.6,20.46,24.47,7.31,5.2,2.11
P388,21/05/2020,39.639246,21.638741,21.51,24.04,16.52,27.96,34.36,34.36,14.32,14.32,1.51
P388,9/5/2021,39.639246,21.638741,19.27,18.76,13.4,26.25,28.31,28.31,11.79,10.24,-0.65
PAMISOS,9/5/2021,39.47621275,21.81038153,21.5,21.09,15.66,28.78,31.39,31.39,13.78,11.73,0.08
PAMISOS,10/9/2018,39.47621275,21.81038153,26.26,26.3,26.76,32.14,35.43,35.43,18.78,17.76,17.76
PAMISOS,3/3/2021,39.47621275,21.81038153,7.77,10.01,7.21,12.04,20.12,20.25,1.82,1.78,-14.72
PAMISSOS,16/04/2019,37.12578056,21.99131111,12.05,13.75,13.03,15.34,18.95,19.82,9.6,9.6,6.95
PAMISSOS,23/05/2020,37.12578056,21.99131111,18.86,24.94,19.66,22.7,37.53,37.53,16.14,16.14,9.26
PAMISSOS,19/06/2019,37.12578056,21.99131111,26.11,26.06,22.12,30.85,33.23,36.64,21.03,18.01,13.65
PAMISSOS,23/07/2020,37.12578056,21.99131111,28.94,26.09,26.24,35.51,35.51,35.51,21.63,19.71,16.98
PAMISSOS,3/6/2021,37.12578056,21.99131111,19.56,20.48,20.46,24.91,27.72,33.14,14.42,14.42,12.12
PAMISSOS,24/01/2020,37.12578056,21.99131111,8.41,8.45,8,14.5,14.5,14.53,5.19,2.52,1.85
PAMISSOS,3/2/2021,37.12578056,21.99131111,12,10.41,11.13,14.54,16.34,20.43,10.26,4.85,2.58
PAMISSOS_DW_ARIS,3/2/2021,37.086519,22.00568,12,10.41,11.13,14.54,16.34,20.43,10.26,4.85,2.58
PAGIA,29/04/2018,39.26125561,21.41134151,15.72,16.05,13,20.92,23.62,23.62,9.86,8.12,2.03
PAGIA,1/9/2018,39.26125561,21.41134151,22.14,20.28,20.43,27.34,27.34,27.34,16.97,14.41,14.28
PAITOL,28/04/2018,38.58553867,21.43146791,20.95,18.38,16.58,27.64,27.64,28.78,13.48,12.3,4.63
PAITOL,28/08/2018,38.58553867,21.43146791,22.57,25.37,26.51,26.39,32.72,34,19.85,19.66,19.5
PAPARUSIO,30/04/2018,38.93416125,21.67195157,15.75,16.26,13.5,21.02,23.67,23.67,10.98,8.35,3.5
PAPARUSIO,31/08/2018,38.93416125,21.67195157,21.66,20.07,20.8,27.42,27.42,27.58,15.46,14.36,14.2
PARAPIROS,29/04/2018,38.09837117,21.67300327,21.38,17.75,15.86,28.08,28.08,28.08,13.63,8.54,5.16
PARAPIROS,11/5/2019,38.09837117,21.67300327,14.99,13.3,13.6,19.19,20.05,26.23,11.03,8.4,5.88
PARAPIROS,16/04/2021,38.09837117,21.67300327,10.59,10.41,10.17,14.54,18.25,22.06,6.25,2.13,1.17
PARAPIROS,8/3/2018,38.09837117,21.67300327,12.77,11.98,9.43,16.38,19.38,19.38,9.92,2.28,1.15
PARAPIROS,6/2/2019,38.09837117,21.67300327,12.34,10.11,7.33,15.33,19.38,19.38,9.82,3.91,-2.67
PARAPIROS,10/2/2020,38.09837117,21.67300327,5.33,6.7,7.07,10.89,13.29,14.15,0.71,-0.81,-1.37
PARDALION,13/04/2019,37.207668,22.35498,11.89,10.42,9.37,16.88,17.38,18.78,7.95,5.9,0.74
PARK_KYKL,4/3/2018,38.89842487,21.7852023,7.39,2.33,2.93,10.8,10.8,10.8,5.33,-4.11,-4.11
PASSOS,20/09/2018,41.095104,25.559501,20.55,22.39,25.02,26.5,30.42,35.39,14.61,14.61,14.61
PASSOS,21/02/2018,41.095104,25.559501,5.43,5.61,5.52,7.94,12,15.15,2.88,-0.6,-4.69
PASSOS,11/2/2021,41.095104,25.559501,12.55,11.71,7.39,15.74,15.89,16.03,9.37,5.64,-6.16
PATRA,13/04/2021,38.21451126,21.71978856,11.61,10.31,9.63,18,18,21.62,5.21,2.22,1.19
PATRA,8/3/2018,38.21451126,21.71978856,12.05,11.44,9.03,15.39,17.93,17.93,9.08,2.92,2.07
PATRA,11/2/2020,38.21451126,21.71978856,7.12,6.35,7.26,10.62,12.99,13.76,2.86,-0.46,-0.55
PATRA,25/01/2021,38.21451126,21.71978856,9.37,6.52,9.06,12.63,12.63,21.71,5.29,-0.4,-2.02
PELOPION,17/04/2021,37.64264931,21.56727647,14.68,12.52,11.94,20.4,20.4,20.71,7.69,5.68,3.89
PENTALOFOS_ACHEL,28/04/2018,38.4880282,21.2447262,20.97,18.4,16.95,25.83,25.83,27.69,16.19,13.59,8.88
PENTALOFOS_ACHEL,16/05/2020,38.4880282,21.2447262,24.53,20.38,16.62,30.82,30.82,30.82,19.13,13.87,9.8
PENTALOFOS_ACHEL,20/04/2021,38.4880282,21.2447262,12.77,14,12.75,15.02,21.61,21.61,11.12,9.26,6.93
PENTALOFOS_ACHEL,4/7/2018,38.4880282,21.2447262,24.34,22.47,23.51,27.89,27.89,34.1,20.26,17.78,17.71
PENTALOFOS_ACHEL,23/06/2019,38.4880282,21.2447262,26.76,26.01,22.57,30.39,30.75,31.66,22.81,22.13,15.34
PENTALOFOS_ACHEL,19/07/2020,38.4880282,21.2447262,24.65,25.23,25.07,27.84,30.81,31.33,21.02,20.5,18.57
PENTALOFOS_ACHEL,23/08/2021,38.4880282,21.2447262,28.15,27.8,28.87,32.43,32.59,36.27,23.56,22.45,22.45
PENTALOFOS_ACHEL,5/3/2018,38.4880282,21.2447262,14.06,11.38,11.07,16.51,16.51,16.79,11.7,6.19,5.85
PENTALOFOS_ACHEL,25/01/2020,38.4880282,21.2447262,9.41,8.74,8.61,11.71,12.33,14.52,7.14,4.95,4.31
PENTALOFOS_ACHEL,23/01/2021,38.4880282,21.2447262,12.7,7.99,12.18,13.91,14.21,20.21,11.64,2.12,2.12
PENTALOFOS_UP,27/04/2018,38.510029,21.25966,18.7,17.95,16.39,22.86,23.21,27.62,14.32,13.15,7.52
PENTALOFOS_UP,28/02/2018,38.510029,21.25966,9.92,10.75,10.43,12.08,16.55,16.55,7.84,7.56,4.97
PER09_1,10/5/2019,39.49416286,21.32346778,8.54,7.53,7.36,14.23,14.23,19.21,4.17,0.24,-2.02
PER09_1,10/5/2021,39.49416286,21.32346778,11.5,13.47,9.5,15.23,20.8,22.95,7.11,7.11,-2.92
PER09_1,3/9/2018,39.49416286,21.32346778,19.5,17.94,17.73,24.57,24.57,24.57,14.92,11.6,11.27
PER09_1,2/9/2019,39.49416286,21.32346778,18.76,19.62,20.28,24.18,25.8,29.55,13.24,13.24,12.95
PER09_1,6/7/2020,39.49416286,21.32346778,17.61,20.16,16.28,22.61,27.44,27.44,13.93,13.83,7.93
PER09_1,30/09/2021,39.49416286,21.32346778,13.19,15.1,15.73,16.71,25.74,25.74,10.37,6.93,6.93
PER10,6/5/2018,39.44086642,21.26115637,13.54,14.78,14.04,17.73,22.24,23.33,9.93,8.5,4.35
PER10,10/5/2019,39.44086642,21.26115637,9.54,9.45,9.63,14.88,15.91,22.09,5.56,2.93,0.71
PER10,10/5/2021,39.44086642,21.26115637,12.77,15.32,11.31,16.69,23.09,24.99,7.99,7.99,-1.25
PER10,3/9/2018,39.44086642,21.26115637,22.47,20.8,20.58,27.76,27.76,27.76,17.54,13.77,13.77
PER10,2/9/2019,39.44086642,21.26115637,21.55,22.27,22.87,27,28.81,31.96,16.07,16.07,15.42
PER10,6/7/2020,39.44086642,21.26115637,19.81,22.43,18.31,24.82,29.46,29.46,16.1,16.1,9.97
PER10,30/08/2021,39.44086642,21.26115637,19.99,21.61,24.38,25.21,29,35.42,15.68,15.65,15.65
PETHELINO,28/02/2018,40.942397,23.693368,0.92,4.93,6.78,5.89,10.73,15.43,-1.73,-1.82,-2.47
PIN_IND,21/08/2019,39.713457,22.43364,27.2,26.91,28.54,32.18,36.31,39.6,22.42,19.46,19.46
PIN_IND,24/08/2020,39.713457,22.43364,28.78,27.13,27.53,34.23,34.4,38.74,23.84,20.47,19.46
PIN_IND,14/07/2021,39.713457,22.43364,30.48,29.64,28.54,35.65,36.15,41.26,24.87,23.17,15.41
PIROS,9/3/2018,38.12798879,21.6243459,11.75,13.51,10.59,14.18,20.64,20.64,9.69,7.56,2.75
PIROS,2/2/2021,38.12798879,21.6243459,12.5,9.83,10.43,15.08,18.04,22.55,11.15,2.32,0.37
PLATYS,14/04/2019,36.756848,22.511033,13.71,12.98,12.12,16.43,17.37,17.37,11.01,9.74,6.61
PLATYS,7/3/2019,36.756848,22.511033,12.92,10.7,9.01,16.03,16.03,16.03,10.63,2.72,2.72
POURRI,19/04/2019,38.20076667,21.79079722,9.46,9.71,9.6,15.15,15.15,17.73,4.9,4.74,2.05
POURRI,22/07/2019,38.20076667,21.79079722,23.48,21.26,23.75,28.67,28.67,34.07,17.24,15.87,15.87
PROFITIS_ILIAS,2/5/2018,40.8333806,22.162725,21.45,21.41,17.66,27.48,28.42,28.42,13.01,10.65,3.54
PROFITIS_ILIAS,26/02/2021,40.8333806,22.162725,11.08,7.62,5.35,17.03,17.6,17.6,3.4,-2.61,-13.7
PROMAXON,29/05/2021,41.313228,23.340335,17.85,20.95,18.45,21.53,30.04,30.04,11.92,11.49,9.31
PROMAXON,20/09/2019,41.313228,23.340335,21.44,22.77,24.88,26.01,30.38,33.3,16.99,12.97,12.97
PROMAXON,4/9/2021,41.313228,23.340335,20.11,22.32,25.57,24.57,28.43,36.57,14.7,12.49,12.49
PYLI,9/5/2021,39.470591,21.63471,18.76,18.16,12.88,25.5,27.48,27.62,11.85,9.71,-0.76
PYRGOS_VISTR,9/5/2021,38.81942,22.15218,16.95,16.75,11.31,22.55,25.7,25.7,11.95,9.68,-2.16
PYRGOS_VISTR,29/08/2021,38.81942,22.15218,21.74,21.74,24.38,28.31,29.53,36.88,15.15,15.15,15.15
PYRGOS_VISTR,7/2/2020,38.81942,22.15218,-1.72,4.51,2.93,0.59,13.19,13.19,-3.76,-3.76,-3.76
PYRGOS_VISTR,25/02/2021,38.81942,22.15218,8.46,3.84,3.17,13.73,13.73,16.54,4.5,-8.19,-13.86
RASI,25/01/2021,36.981941,22.537475,10.62,6.77,10.03,14.12,14.12,20.37,5.47,0.04,0.04
RIGANI,28/04/2018,38.58153459,21.26363716,21.56,18.71,16.98,27.52,27.52,28.93,15.52,12.81,6.56
RIGANI,9/5/2019,38.58153459,21.26363716,14.63,14.7,14.8,17.69,19.56,26.22,11.45,9.99,8.04
RIGANI,16/05/2020,38.58153459,21.26363716,25.43,20.63,16.5,32.34,32.34,32.34,19,13.45,7.34
RIGANI,20/04/2021,38.58153459,21.26363716,12.34,13.68,12.2,14.9,22.4,22.4,9.85,7.35,4.8
RIGANI,28/08/2018,38.58153459,21.26363716,23.1,25.93,27.06,26.68,32.97,34.33,20.5,20.5,20.5
RIGANI,23/07/2019,38.58153459,21.26363716,28.4,25.64,27.11,34.26,34.26,36.4,22.03,19.95,19.71
RIGANI,4/7/2020,38.58153459,21.26363716,29.08,27.49,22.86,34.01,34.28,34.28,24.74,21.02,14.38
RIGANI,5/7/2021,38.58153459,21.26363716,25.85,27.69,25.01,30,36,36.98,21.42,21.42,15.98
RIO,18/04/2021,38.286305,21.775322,14.52,12.02,10.37,20.46,20.46,21.28,9.48,5.55,1.62
RIO,26/01/2021,38.286305,21.775322,10.08,7.73,9.01,11.95,12.46,21.47,8.96,-0.07,-2.49
RYZIA,22/05/2018,41.62557663,26.41945483,19.15,20.43,18.92,24.2,27.95,27.95,13.12,12.2,8.61
RYZIA,17/05/2021,41.62557663,26.41945483,17.33,16.22,15.16,21.91,24.42,27.98,12.48,4.91,2.5
RYZIA,19/09/2018,41.62557663,26.41945483,19.3,21.27,23.97,24.83,29.62,34.27,14.61,14.61,14.61
RYZIA,25/09/2019,41.62557663,26.41945483,18.8,18.82,22.28,23.71,33.53,34.25,15.02,8.33,8.33
RYZIA,8/9/2020,41.62557663,26.41945483,25.36,25.42,25.64,32.47,35.08,35.4,17.05,16.02,15.55
RYZIA,7/9/2021,41.62557663,26.41945483,19.75,21.43,24.77,24.84,28.91,35.17,16.17,13.52,13.52
S15,30/05/2021,40.912552,23.79774,20.61,22.81,20.32,26.39,30.89,30.89,13.84,13.84,10.97
SEDOUNTAS,8/5/2018,38.998889,26.3825,18.54,20.79,18.32,21.37,28.18,28.18,15.44,15.44,10.91
SEDOUNTAS,27/07/2018,38.998889,26.3825,25.82,26.34,25.55,28.77,30.99,31.77,23.21,22.7,18.77
SEDOUNTAS,3/3/2018,38.998889,26.3825,11.94,9.02,10.42,14.77,14.77,15.07,6.18,3.36,3.36
SELINOUS,27/04/2018,38.22797503,22.10645242,18.98,17.03,14.91,25.56,25.7,25.7,11.71,10.15,2.93
SELINOUS,19/04/2019,38.22797503,22.10645242,10.48,10.72,10.26,15.68,16.51,17.75,5.66,5.66,2.87
SELINOUS,18/05/2020,38.22797503,22.10645242,29.2,25.27,16.86,36.02,36.02,36.02,21.92,13.85,6.65
SELINOUS,18/04/2021,38.22797503,22.10645242,11.92,11.16,9.78,17.54,18.21,20.95,7.18,4.27,1.51
SELINOUS,22/07/2019,38.22797503,22.10645242,24.98,22.41,25.14,29.37,29.37,35.49,20.02,16.54,16.54
SELINOUS,8/3/2018,38.22797503,22.10645242,11.28,10.63,8.02,15.52,17.82,17.82,7.68,1.98,1.19
SELINOUS,10/2/2019,38.22797503,22.10645242,6.5,7.97,6.35,9.84,15.79,15.79,3.59,2.84,-1.22
SELINOUS,11/2/2020,38.22797503,22.10645242,5.86,5.61,6.23,9.85,12.53,13.27,0.94,0.66,-0.69
SELINOUS,26/01/2021,38.22797503,22.10645242,9.55,6.82,8.16,11.95,12.4,20.98,8.15,0.54,-3.57
SIKYON,7/3/2018,37.98064048,22.74752631,14.45,12.06,10.23,18.25,18.25,18.25,10.32,5.88,5.19
SIMB_BEN,14/05/2018,40.05291,21.56019,16.49,15.66,16.41,22.08,22.08,26.3,10.44,9.31,7.15
SIMB_BEN,10/5/2019,40.05291,21.56019,13.75,12.76,11.89,20.84,20.84,24.71,8.53,4.45,1.89
SIMB_BEN,13/05/2021,40.05291,21.56019,17.75,17.06,13.97,23.78,25.11,27.86,11.37,9.04,0.46
SIMB_BEN,14/09/2018,40.05291,21.56019,19.88,20.76,22.42,23.93,28.22,30.6,15.64,13.09,13.09
SIMB_BEN,17/09/2019,40.05291,21.56019,22.54,21.35,23.36,29.67,29.67,31.93,14.82,12.35,12.35
SIMB_BEN,1/9/2020,40.05291,21.56019,27.22,25.35,24.16,34.63,34.63,34.63,18.9,16.34,14.35
SIMB_BEN,11/7/2021,40.05291,21.56019,25.52,26.51,24.54,32.03,35.25,37.41,19.47,17.16,8.52
SIMB_BEN,24/02/2018,40.05291,21.56019,5.62,4.64,4.5,7.11,11.58,13.61,4.81,-2.44,-2.44
SIMB_BEN,24/02/2019,40.05291,21.56019,-1.59,4.98,4.25,1.17,13.72,14.37,-3.75,-3.75,-4.29
SIMB_BEN,21/01/2020,40.05291,21.56019,1.37,2.66,1.94,4.76,9.98,12.11,-0.97,-2.18,-5.08
SIMB_BEN,25/02/2021,40.05291,21.56019,8.61,5.15,3.84,15.58,16.43,17.09,3.65,-3.92,-15.44
SKALA,25/04/2018,36.84859535,22.68023396,20.12,18.86,16.74,27.01,27.01,27.62,11.93,10.14,4.9
SKALA,13/04/2021,36.84859535,22.68023396,13.49,12.81,11.98,19.01,20.23,20.23,7.47,4.01,2.75
SKALA,26/02/2018,36.84859535,22.68023396,10.65,10.84,10.11,15.05,16.31,17.7,5.76,5.76,1.21
SKALA,30/01/2020,36.84859535,22.68023396,11.92,9.56,7.88,16.23,17.45,17.45,8.54,1.83,0.48
SKRA_DW,26/05/2021,41.0639,22.396625,20.58,17.61,16.08,25.47,29.64,29.64,16.46,8.96,6.32
SKRA_DW,31/08/2021,41.0639,22.396625,20.32,22.22,25.03,25.73,28.71,37.25,14,14,14
SMIXI,27/05/2021,40.3687,23.63773333,22.21,19.58,17.59,26.62,28.47,28.47,16.32,11.5,8.31
SMIXI,2/9/2021,40.3687,23.63773333,22.22,24.29,25.97,25.6,29.97,37.89,19.57,19.57,19.57
SMIXI,31/01/2021,40.3687,23.63773333,7.33,5.96,6.09,11.18,12.5,15.57,4.05,-1.5,-7.81
SPARTI,20/05/2020,37.077451,22.444878,26.91,27.98,18.57,33.81,36.96,36.96,18.8,15.85,5.03
SPARTI,14/04/2021,37.077451,22.444878,12.99,10.3,9.46,18.87,18.87,18.87,7.81,2.32,1.48
SPARTI,30/06/2021,37.077451,22.444878,28.2,29.03,22.44,34,37.09,37.09,21.6,21.6,11.55
SPILIA_(Alfeios),16/04/2019,37.85286916,22.15710853,7.78,8.81,8.31,11.84,14.97,16.94,5.33,4.74,1.6
SPILIA_(Alfeios),21/07/2019,37.85286916,22.15710853,21.4,19.95,22.62,25.55,25.62,33.35,16.94,14.55,14.55
STAVROS,7/5/2018,39.03429345,26.266434,17.65,21.28,18.36,18.69,28.61,28.61,15.86,15.82,10.96
STAVROS,3/3/2018,39.03429345,26.266434,12.13,9.18,10.56,14.96,14.96,15.25,6.42,3.66,3.66
STAVRUPOLI,19/05/2018,41.17856,24.70111,18.03,16.47,16.71,22.65,22.65,25.04,10.71,9.46,5.44
STAVRUPOLI,20/05/2019,41.17856,24.70111,16.47,15.23,12.73,21.37,21.37,21.37,10.2,7.44,0.36
STAVRUPOLI,12/5/2020,41.17856,24.70111,16.65,13.93,11.95,21.13,21.13,21.13,12.25,5.28,0.71
STAVRUPOLI,10/5/2021,41.17856,24.70111,13.14,16.07,12.12,17.83,24.42,24.42,7.9,7.9,-0.21
STAVRUPOLI,22/09/2018,41.17856,24.70111,17.96,18.56,20.66,24.93,24.93,30.22,10.45,9.73,9.73
STAVRUPOLI,22/09/2019,41.17856,24.70111,14.33,18.73,21.45,18.87,27.2,31.15,10.37,10.37,10.37
STAVRUPOLI,4/9/2020,41.17856,24.70111,23.9,24.09,23.05,29.67,31.57,31.57,16.77,14.95,14.95
STAVRUPOLI,3/9/2021,41.17856,24.70111,18.51,21.28,23.35,23.18,28.89,32.21,12.97,12.97,12.97
STOUR,6/5/2018,39.32275175,21.48655591,12.79,13.89,13.05,16.94,20.77,22.16,9.28,8.18,3.85
STOUR,1/9/2018,39.32275175,21.48655591,20.6,18.98,19.18,25.58,25.58,25.58,15.73,13.44,13.44
SYM_PINIOS,18/04/2021,37.89176112,21.6289818,16.42,11.95,10.47,23.79,23.79,23.79,9.82,3.06,0.96
SYM_PINIOS,1/2/2021,37.89176112,21.6289818,11.19,8.26,8.97,16.51,16.51,21.17,4.95,0.61,-0.87
T_SPER,7/5/2021,38.8576222,22.4757528,20.74,21.93,15.37,27.3,32.15,32.15,13.43,13.37,3.86
TAVRONITIS,29/05/2018,35.52214167,23.82356389,20.77,21.21,20.53,21.98,26.13,28.3,19.07,18.68,14.92
TAYRO,4/9/2018,39.203946,21.75218576,20.74,20.19,20.16,27.22,27.22,27.22,15.24,14.46,14.07
TERPSITHEA,16/07/2021,39.634724,22.354996,30.34,29.45,29.2,36.17,37.83,41.51,24.29,23.39,15.22
THOK,15/04/2021,37.41756452,22.08756002,11.68,9.85,9.21,17.15,18.79,19.26,7.33,0.73,0.12
TIMIOS,26/04/2018,37.825124,22.12445,17.73,15.51,13.46,24.19,24.34,24.58,12.25,7.13,0.95
TIMIOS,18/07/2019,37.825124,22.12445,18.95,20.61,23.33,22.61,27.21,33.78,15.5,15.5,15.36
TIMIOS,11/3/2018,37.825124,22.12445,8.45,9.35,6.83,15.19,16.35,16.35,1.92,1.92,-0.42
TIMIOS,4/3/2019,37.825124,22.12445,6.71,3.81,4.62,11.81,11.86,16.33,1.53,-3.04,-3.39
TIMIOS,27/01/2020,37.825124,22.12445,6.3,3.62,2.4,11.04,12.61,12.61,0.8,-2.79,-4.61
